"","gene_id","Locus_tag","norm_count","raw_count","BW25113_GSE73673","BW25113_GSE85914"
"1669","yniB","b1726",87.2205444009803,97.5,1,1
"1670","yniC","b1727",15.0436885498188,56.5,1,1
"1671","ydjM","b1728",11.7500317176465,28,1,1
"1672","ydjN","b1729",72.9661895652784,81,1,1
"1673","ydjO","b1730",0.239821145227028,6,1,1
"1674","cedA","b1731",1.45359915793806,15,1,1
"1675","katE","b1732",396.243477347062,403.5,1,1
"1676","chbG","b1733",3.80719550693752,44,1,1
"1677","chbF","b1734",6.94558325195613,50.5,1,1
"1678","chbR","b1735",2.24404249088351,5.5,1,1
"1679","chbA","b1736",2.63941314631414,3,1,1
"1680","chbC","b1737",1.67857595966378,4,1,1
"1681","chbB","b1738",12.6353101640603,12.5,1,1
"1682","osmE","b1739",721.490105653897,686.5,1,1
"1683","nadE","b1740",126.743867398577,123,1,1
"1684","cho","b1741",28.9405185617555,115,1,1
"1685","ves","b1742",1.83265505758154,36,1,1
"1686","spy","b1743",34.9099461166472,69,1,1
"1687","astE","b1744",17.3883540609622,17.5,1,1
"1688","astB","b1745",8.13835835737483,23.5,1,1
"1689","astD","b1746",10.5576525852566,11.5,1,1
"1690","astA","b1747",15.2390481165062,14.5,1,1
"1691","astC","b1748",26.2982030050506,26,1,1
"1692","xthA","b1749",97.2383014315602,93,1,1
"1693","ydjX","b1750",37.3093936645497,35.5,1,1
"1694","ydjY","b1751",3.82049574431518,6.5,1,1
"1695","ydjZ","b1752",6.44878480245165,9.5,1,1
"1696","ynjA","b1753",20.5658386381799,21.5,1,1
"1697","ynjB","b1754",21.101074877408,22,1,1
"1698","ynjC","b1755",1.8162743986587,8.5,1,1
"1699","ynjD","b1756",2.70912025403848,4.5,1,1
"1700","ynjE","b1757",30.5020783475351,30,1,1
"1701","ynjF","b1758",2.6993684326209,4.5,1,1
"1702","nudG","b1759",16.4339096392635,19,1,1
"1703","ynjH","b1760",8.95691923938637,9,1,1
"1704","gdhA","b1761",393.266192495741,379,1,1
"1705","ynjI","b1762",6.68635214249428,89.5,1,1
"1706","topB","b1763",27.8096416382879,168,1,1
"1707","selD","b1764",31.8354331873298,37.5,1,1
"1708","ydjA","b1765",119.570906420447,123,1,1
"1709","sppA","b1766",53.1165653584984,101,1,1
"1710","ansA","b1767",47.0540567625896,51.5,1,1
"1711","pncA","b1768",16.4321217717686,20.5,1,1
"1712","ydjE","b1769",1.7704322713022,20,1,1
"1713","ydjF","b1770",5.03572787899135,12,1,1
"1714","ydjG","b1771",0.549466532333261,1.5,1,1
"1715","ydjH","b1772",0.667589237451832,3.5,1,1
"1716","ydjI","b1773",0.596536827631195,2,1,1
"1717","ydjJ","b1774",0.0236841366068789,0.5,1,1
"1718","ydjK","b1775",0.586758041549823,2,1,1
"1719","ydjL","b1776",0.572852691024316,1.5,1,1
"1720","yeaC","b1777",119.284962842997,113.5,1,1
"1721","msrB","b1778",113.504634247081,108,1,1
"1722","gapA","b1779",5199.20410344141,4949.5,1,1
"1723","yeaD","b1780",100.022096677767,136.5,1,1
"1724","yeaE","b1781",78.1192057283063,1127.5,1,1
"1725","mipA","b1782",42.5983058784913,79,1,1
"1726","yeaG","b1783",1230.5054173187,1200.5,1,1
"1727","yeaH","b1784",728.059478318921,808.5,1,1
"1728","yeaI","b1785",5.57463892753499,106.5,1,1
"1729","yeaJ","b1786",2.40983144713166,8.5,1,1
"1730","yeaK","b1787",35.2074559933074,33.5,1,1
"1731","yoaI","b1788",0,0,1,1
"1732","yeaL","b1789",6.32949715033358,6.5,1,1
"1733","yeaM","b1790",32.2203384426922,34,1,1
"1734","yeaN","b1791",7.42360912768349,21,1,1
"1735","yeaO","b1792",743.620406488247,709,1,1
"1736","yoaF","b1793",11.5726482490936,11.5,1,1
"1737","yeaP","b1794",61.5536232274035,61,1,1
"1738","yeaQ","b1795",31.447249769493,43,1,1
"1739","yoaG","b1796",0.525484417810559,0.5,1,1
"1740","yeaR","b1797",0.688880747781931,4.5,1,1
"1741","leuE","b1798",8.79581696865095,17.5,1,1
"1742","dmlR","b1799",22.551217305904,57.5,1,1
"1743","dmlA","b1800",3.88223889811688,9.5,1,1
"1744","yeaV","b1801",0.921189307435155,10,1,1
"1745","yeaW","b1802",2.7295447952849,5,1,1
"1746","yeaX","b1803",1.05096883562112,1,1,1
"1747","rnd","b1804",19.9888324180477,19.5,1,1
"1748","fadD","b1805",6.46920934369808,10.5,1,1
"1749","yeaY","b1806",24.7214517737031,24,1,1
"1750","tsaB","b1807",10.5333724928181,10.5,1,1
"1751","yoaA","b1808",44.2687919981619,57.5,1,1
"1752","yoaB","b1809",55.1995480067155,53,1,1
"1753","yoaC","b1810",12.6715813137602,14.5,1,1
"1754","yoaH","b1811",45.2755973325375,45,1,1
"1755","pabB","b1812",6.52377414611993,28.5,1,1
"1756","nudL","b1813",41.6983086874299,60.5,1,1
"1757","sdaA","b1814",50.7543978857031,55.5,1,1
"1758","yoaD","b1815",13.2984659890529,26.5,1,1
"1759","yoaE","b1816",12.2495379396142,16.5,1,1
"1760","manX","b1817",72.3385824412357,78.5,1,1
"1761","manY","b1818",173.027345248399,168,1,1
"1762","manZ","b1819",65.7646064278267,180,1,1
"1763","yobD","b1820",42.5586130904606,83,1,1
"1764","mntP","b1821",4.12020367718075,88.5,1,1
"1765","rlmA","b1822",25.0638656600035,74.5,1,1
"1766","cspC","b1823",167.104044863758,159,1,1
"1767","yobF","b1824",355.25144855446,339,1,1
"1768","yebO","b1825",1.64750566325231,3.5,1,1
"1769","mgrB","b1826",12.1460968959496,14,1,1
"1770","kdgR","b1827",67.1200184705833,267,1,1
"1771","yebQ","b1828",6.59572048968804,23.5,1,1
"1772","htpX","b1829",125.520951614844,132,1,1
"1773","prc","b1830",103.572386700366,124.5,1,1
"1774","proQ","b1831",208.929235644084,219.5,1,1
"1775","msrC","b1832",281.030488216675,288.5,1,1
"1776","yebS","b1833",17.6695685248304,74,1,1
"1777","yebT","b1834",25.3757407737773,60,1,1
"1778","rsmF","b1835",19.8692379179145,27.5,1,1
"1779","yebV","b1836",47.3415618319957,47,1,1
"1780","yebW","b1837",95.1837320335318,92,1,1
"1781","pphA","b1838",33.7535499873543,35,1,1
"1782","yebY","b1839",21.5688432447556,21.5,1,1
"1783","yebZ","b1840",26.2491374900834,159,1,1
"1784","yobA","b1841",39.9607978681252,39,1,1
"1785","holE","b1842",109.750757500127,119,1,1
"1786","yobB","b1843",16.1842195384641,29.5,1,1
"1787","exoX","b1844",103.450606066801,111,1,1
"1788","ptrB","b1845",52.2079970436411,66,1,1
"1789","yebE","b1846",6.59002265300925,14.5,1,1
"1790","yebF","b1847",664.860335777835,636.5,1,1
"1791","yebG","b1848",77.3646301011865,76,1,1
"1792","purT","b1849",43.0952759150622,55.5,1,1
"1793","eda","b1850",21.0574719858953,33.5,1,1
"1794","edd","b1851",80.7609697445449,103.5,1,1
"1795","zwf","b1852",410.782276495756,399.5,1,1
"1796","yebK","b1853",31.5975087616959,84,1,1
"1797","pykA","b1854",258.662670887413,298.5,1,1
"1798","lpxM","b1855",34.826733441361,86,1,1
"1799","mepM","b1856",25.5653679632914,75,1,1
"1800","znuA","b1857",29.8060735831013,36,1,1
"1801","znuC","b1858",20.7594113308153,26,1,1
"1802","znuB","b1859",7.72442359178341,16,1,1
"1803","ruvB","b1860",21.2848957486258,26.5,1,1
"1804","ruvA","b1861",34.2404245585158,35,1,1
"1805","yebB","b1862",2.81124296027059,7,1,1
"1806","ruvC","b1863",61.3998615846948,68.5,1,1
"1807","yebC","b1864",587.505692271155,570.5,1,1
"1808","nudB","b1865",74.0933029112888,70.5,1,1
"1809","aspS","b1866",114.921271324819,204.5,1,1
"1810","yecD","b1867",21.1526147071452,44,1,1
"1811","yecE","b1868",4.56219985286644,38,1,1
"1812","yecN","b1869",190.119561833759,191.5,1,1
"1813","cmoA","b1870",106.957546454826,112,1,1
"1814","cmoB","b1871",17.5778271538172,21.5,1,1
"1815","torZ","b1872",3.71689237296922,25.5,1,1
"1816","torY","b1873",1.67118979985919,3.5,1,1
"1817","cutC","b1874",90.9324884178335,87,1,1
"1818","yecM","b1875",31.0155717080843,30,1,1
"1819","argS","b1876",35.8053213440501,63,1,1
"1820","yecT","b1877",1.27563878933175,8,1,1
"1821","flhE","b1878",0.191856916181622,4.5,1,1
"1822","flhA","b1879",1.67450381321139,16.5,1,1
"1823","flhB","b1880",0.0719463435681084,2.5,1,1
"1824","cheZ","b1881",8.40775068496894,8,1,1
"1825","cheY","b1882",2.10193767124223,2,1,1
"1826","cheB","b1883",1.63640853973843,3,1,1
"1827","cheR","b1884",0.16787480165892,4,1,1
"1828","tap","b1885",0.645394990424073,3.5,1,1
"1829","tar","b1886",1.1326670006068,3,1,1
"1830","cheW","b1887",3.73834621098067,6,1,1
"1831","cheA","b1888",1.84197228963516,8,1,1
"1832","motB","b1889",1.11092412192787,2.5,1,1
"1833","motA","b1890",0.62141287590137,3,1,1
"1834","flhC","b1891",10.5570566294249,11,1,1
"1835","flhD","b1892",11.0555973152682,11,1,1
"1836","insB1","b1893",0.549168554417438,1,1,1
"1837","insA","b1894",19.4429234589907,18.5,1,1
"1838","uspC","b1895",40.5342465149811,41.5,1,1
"1839","otsA","b1896",248.099697616404,237.5,1,1
"1840","otsB","b1897",452.14900727069,445.5,1,1
"1841","araG","b1900",9.39361759753941,55.5,1,1
"1842","araF","b1901",1.09833710883488,2.5,1,1
"1843","ftnB","b1902",13.137110445264,12.5,1,1
"1844","yecR","b1904",1.05096883562112,1,1,1
"1845","ftnA","b1905",50.1104927848581,51.5,1,1
"1846","yecH","b1906",9.00428751260013,10,1,1
"1847","tyrP","b1907",1.63772687717094,3.5,1,1
"1848","yecA","b1908",85.3563057732762,87,1,1
"1849","leuZ","b1909",2.10193767124223,2,NA,1
"1850","cysT","b1910",13.6625948630745,13,NA,1
"1851","glyW","b1911",404.62300171413,385,NA,1
"1852","pgsA","b1912",96.211016732546,92.5,1,1
"1853","uvrC","b1913",43.3620139269712,95,1,1
"1854","uvrY","b1914",34.4832798176291,42,1,1
"1855","yecF","b1915",1.7443280550906,7,1,1
"1856","sdiA","b1916",32.3343257132674,47,1,1
"1857","yecC","b1917",13.2039377235996,26.5,1,1
"1858","yecS","b1918",46.3136811771498,45.5,1,1
"1859","dcyD","b1919",70.3387674762256,77.5,1,1
"1860","fliY","b1920",84.5931223119275,97,1,1
"1861","fliZ","b1921",12.6497213009264,26.5,1,1
"1862","fliA","b1922",6.44502122499444,48.5,1,1
"1863","fliC","b1923",13.9853059506524,41,1,1
"1864","fliD","b1924",12.4021533018158,49,1,1
"1865","fliS","b1925",1.33691241307102,8,1,1
"1866","fliT","b1926",1.57645325343168,1.5,1,1
"1867","amyA","b1927",84.1592050146751,82,1,1
"1868","yedD","b1928",14.2000703381464,14,1,1
"1869","yedE","b1929",20.2858833046904,51.5,1,1
"1870","yedF","b1930",2.05013598556925,13,1,1
"1871","yedK","b1931",25.9618937021793,31.5,1,1
"1872","yedL","b1932",15.279897198999,15.5,1,1
"1873",NA,"b1936",0.040849082492843,1,1,NA
"1874","fliE","b1937",0.549466532333261,1.5,1,1
"1875","fliF","b1938",1.09833710883488,2,1,1
"1876","fliG","b1939",1.57645325343168,1.5,1,1
"1877","fliH","b1940",0.525484417810559,0.5,1,1
"1878","fliI","b1941",0.566333500303402,1.5,1,1
"1879","fliJ","b1942",3.17333104810977,3.5,1,1
"1880","fliK","b1943",4.22429988373089,4.5,1,1
"1881","fliL","b1944",8.40775068496894,8,1,1
"1882","fliM","b1945",3.17333104810977,3.5,1,1
"1883","fliN","b1946",2.62742208905279,2.5,1,1
"1884","fliO","b1947",1.074652972228,1.5,1,1
"1885","fliP","b1948",0.53747547507191,1,1,1
"1886","fliQ","b1949",3.1648975641247,3.5,1,1
"1887","fliR","b1950",0.0239821145227028,1,1,1
"1888","rcsA","b1951",0,0,1,1
"1889","dsrB","b1952",5.26683523536694,5.5,1,1
"1890","yodD","b1953",233.840565925699,222.5,1,1
"1891","dsrA","b1954",1.05096883562112,1,NA,1
"1892","yedP","b1955",106.17153653434,101.5,1,1
"1893","yedQ","b1956",42.3787472315403,76.5,1,1
"1894","yodC","b1957",1.78961048289359,7.5,1,1
"1895","yedI","b1958",17.5541430172103,21.5,1,1
"1896","yedA","b1959",5.88050125738476,31,1,1
"1897","vsr","b1960",22.2598186408985,26,1,1
"1898","dcm","b1961",18.5757754945873,24,1,1
"1899","yedJ","b1962",37.4523654532746,39.5,1,1
"1900","yedR","b1963",69.4838537236073,69,1,1
"1901","hchA","b1967",141.916765980635,136.5,1,1
"1902","yedV","b1968",23.2782365149943,52,1,1
"1903","yedW","b1969",38.6982624693063,75.5,1,1
"1904","hiuH","b1970",1.08694200740517,2.5,1,1
"1905","yedY","b1971",16.4578917537862,21,1,1
"1906","yedZ","b1972",14.2480345671918,16,1,1
"1907","zinT","b1973",2.19667421766975,5,1,1
"1908","yodB","b1974",1.13490623645058,3.5,1,1
"1909","serU","b1975",35.732940411118,34,NA,1
"1910","mtfA","b1976",16.3499722384341,17.5,1,1
"1911","asnT","b1977",4.20387534248447,4,NA,1
"1912","yeeJ","b1978",7.53738811728441,32,1,1
"1913","shiA","b1981",109.419179587631,106.5,1,1
"1914","amn","b1982",355.147558352091,385.5,1,1
"1915","yeeN","b1983",75.5900629672688,96.5,1,1
"1916","asnW","b1984",9.45871952059005,9,NA,1
"1917","yeeO","b1985",13.9186512689407,51,1,1
"1918","asnU","b1986",10.5096883562112,10,NA,1
"1919","cbl","b1987",2.75932371892766,6.5,1,1
"1920","nac","b1988",8.55072247369389,11.5,1,1
"1921","asnV","b1989",4.20387534248447,4,NA,1
"1922","ldtA","b1990",24.8776334960165,27.5,1,1
"1923","cobT","b1991",3.36874553756768,10,1,1
"1924","cobS","b1992",1.47728329454494,10,1,1
"1925","cobU","b1993",2.76952690869407,5.5,1,1
"1926","insH1","b1994",92.3274148592834,96.5,1,1
"1927","insD1","b1996",3.15290650686335,3,1,1
"1928","insC1","b1997",77.7716938359627,74,1,1
"1929",NA,"b1999",0.719463435681084,21,1,NA
"1930","flu","b2000",9.87065967085381,69,1,1
"1931","yeeR","b2001",5.2174904575047,102.5,1,1
"1932","yeeS","b2002",3.1190554367682,23,1,1
"1933","yeeT","b2003",0.573448646855964,2.5,1,1
"1934","cbeA","b2004",0.0479642290454056,1.5,1,1
"1935","cbtA","b2005",0.597430761378667,3,1,1
"1936",NA,"b2006",0.0479642290454056,2,1,NA
"1937","yeeX","b2007",2797.1535560056,2661.5,1,1
"1938","yeeA","b2008",83.6541451381109,82,1,1
"1939","sbmC","b2009",136.427086413552,214,1,1
"1940","dacD","b2010",5.41619972189452,19,1,1
"1941","sbcB","b2011",82.4917363642041,103,1,1
"1942","yeeD","b2012",15.7645325343168,15,1,1
"1943","yeeE","b2013",8.77539242740453,17.5,1,1
"1944","plaP","b2014",14.9957243207734,56.5,1,1
"1945","yeeY","b2015",60.6962270844177,64,1,1
"1946","yeeZ","b2016",96.833025564279,96.5,1,1
"1947","yefM","b2017",40.5582286295038,41,1,1
"1948","hisL","b2018",5.27882629262829,6,1,1
"1949","hisG","b2019",965.666860381953,952.5,1,1
"1950","hisD","b2020",193.100006601773,225,1,1
"1951","hisC","b2021",110.65861202969,232,1,1
"1952","hisB","b2022",143.642097677453,256.5,1,1
"1953","hisH","b2023",20.9069065161579,77.5,1,1
"1954","hisA","b2024",27.8003895325974,98,1,1
"1955","hisF","b2025",133.22042047401,195,1,1
"1956","hisI","b2026",132.163897983793,181.5,1,1
"1957","wzzB","b2027",117.047397114765,170,1,1
"1958","ugd","b2028",30.598748358498,114.5,1,1
"1959","gnd","b2029",378.566741955995,379,1,1
"1960","insH1","b2030",97.7401017127639,93,1,1
"1961","wbbK","b2032",186.628666487734,179.5,1,1
"1962","wbbJ","b2033",81.1044662017463,83,1,1
"1963","wbbI","b2034",49.3158420767409,71,1,1
"1964","wbbH","b2035",32.7545375434188,60,1,1
"1965","glf","b2036",15.1953280908386,41.5,1,1
"1966","wzxB","b2037",55.4320656742585,86,1,1
"1967","rfbC","b2038",29.9928291903637,56,1,1
"1968","rfbA","b2039",22.6099431248043,38.5,1,1
"1969","rfbD","b2040",287.072497970652,292,1,1
"1970","rfbB","b2041",87.3785502470668,110,1,1
"1971","wcaN","b2042",448.229341567488,450,1,1
"1972","wcaM","b2043",9.63296062731568,47,1,1
"1973","wcaL","b2044",4.19455811043085,28.5,1,1
"1974","wcaK","b2045",4.26383062879123,6.5,1,1
"1975","wzxC","b2046",0.549168554417438,1,1,1
"1976","wcaJ","b2047",1.64750566325231,3,1,1
"1977","cpsG","b2048",2.11392872850359,2.5,1,1
"1978","cpsB","b2049",1.074652972228,1.5,1,1
"1979","wcaI","b2050",0.597430761378667,2.5,1,1
"1980","wcaH","b2051",0.525484417810559,0.5,1,1
"1981","wcaG","b2052",2.67479036226655,3.5,1,1
"1982","gmd","b2053",2.64784663029921,3,1,1
"1983","wcaF","b2054",3.17659064347023,3.5,1,1
"1984","wcaE","b2055",0.0204245412464215,0.5,1,1
"1985","wcaD","b2056",0.0239821145227028,1,1,1
"1986","wcaC","b2057",0.525484417810559,0.5,1,1
"1987","wcaB","b2058",0.525484417810559,0.5,1,1
"1988","wcaA","b2059",1.05096883562112,1,1,1
"1989","wzc","b2060",1.09181791811396,2,1,1
"1990","wzb","b2061",0,0,1,1
"1991","wza","b2062",0.0239821145227028,1,1,1
"1992","yegH","b2063",25.2436765961532,24.5,1,1
"1993","asmA","b2064",20.4420906089388,29,1,1
"1994","dcd","b2065",42.2634233785553,45.5,1,1
"1995","udk","b2066",22.3341488077932,30.5,1,1
"1996","yegE","b2067",28.4146600100655,51.5,1,1
"1997","alkA","b2068",5.37326486113998,7.5,1,1
"1998","yegD","b2069",2.29379458742386,8.5,1,1
"1999","yegI","b2070",2.77131477618901,7.5,1,1
"2000","yegJ","b2071",2.17388401481034,4.5,1,1
"2001","yegK","b2072",0,0,1,1
"2002","yegL","b2073",0.0119910572613514,0.5,1,1
"2003","mdtA","b2074",14.2085038221315,14,1,1
"2004","mdtB","b2075",5.44882319597611,26.5,1,1
"2005","mdtC","b2076",3.3186954631115,7.5,1,1
"2006","mdtD","b2077",2.17299008106287,3.5,1,1
"2007","baeS","b2078",22.6557852521608,23,1,1
"2008","baeR","b2079",305.902983575566,293,1,1
"2009","yegP","b2080",95.6585885827681,91.5,1,1
"2010","yegQ","b2081",50.3167245816277,57.5,1,1
"2011","ogrK","b2082",84.2371396022035,121,1,1
"2012",NA,"b2083",0.335749603317839,10,1,NA
"2013","yegR","b2085",1.29606333057818,7,1,1
"2014","yegS","b2086",114.317904039164,115,1,1
"2015","insE1","b2088",9.98420393840061,9.5,1,1
"2016","insF1","b2089",3.67839092467391,3.5,1,1
"2017","gatD","b2091",35.2311401299143,34,1,1
"2018",NA,"b2092",4.49998595530699,111,1,NA
"2019","gatB","b2093",119.03482123955,140,1,1
"2020","gatA","b2094",202.530608573297,245,1,1
"2021","gatZ","b2095",703.339543619529,871.5,1,1
"2022","gatY","b2096",1550.76238694187,1723,1,1
"2023","fbaB","b2097",358.180947496218,892.5,1,1
"2024","yegT","b2098",19.0469631740365,355,1,1
"2025","yegU","b2099",8.74188707664727,78,1,1
"2026","yegV","b2100",1.61242642521573,3,1,1
"2027","yegW","b2101",24.2131323017785,24,1,1
"2028","yegX","b2102",10.0681413392301,11.5,1,1
"2029","thiD","b2103",45.3142071791866,46,1,1
"2030","thiM","b2104",53.2058278287413,54.5,1,1
"2031","rcnR","b2105",6.53048296743734,11.5,1,1
"2032","rcnA","b2106",13.1890668369496,38.5,1,1
"2033","rcnB","b2107",4.87788520361638,20.5,1,1
"2034","yehA","b2108",0.0473682732137578,1,1,1
"2035","yehB","b2109",0.263803259749731,8.5,1,1
"2036","yehC","b2110",0,0,1,1
"2037","yehD","b2111",0.525484417810559,0.5,1,1
"2038","yehE","b2112",12.6116260274534,12,1,1
"2039","mrp","b2113",54.6503794522981,52,1,1
"2040","metG","b2114",111.555185294709,146.5,1,1
"2041","yehI","b2118",3.77431938276472,6.5,1,1
"2042","yehL","b2119",0.573448646855964,2,1,1
"2043","yehM","b2120",1.09833710883488,2,1,1
"2044","yehP","b2121",0.54590895905698,1,1,1
"2045",NA,"b2122",0.122547247478529,4,1,NA
"2046","yehR","b2123",0.549466532333261,1.5,1,1
"2047","yehS","b2124",59.4271074858069,57.5,1,1
"2048","yehT","b2125",13.6862789996814,13.5,1,1
"2049","yehU","b2126",9.74466309803996,16,1,1
"2050","mlrA","b2127",112.573575984073,110,1,1
"2051","yehW","b2128",4.77020884278787,5.5,1,1
"2052","yehX","b2129",10.3157818508969,20,1,1
"2053","yehY","b2130",4.99316302004476,11.5,1,1
"2054","osmF","b2131",30.11840077145,32,1,1
"2055","bglX","b2132",24.3616577450999,40,1,1
"2056","dld","b2133",221.749990903597,224.5,1,1
"2057","pbpG","b2134",51.2473313419883,79.5,1,1
"2058","yohC","b2135",43.5854649049763,65.5,1,1
"2059","yohD","b2136",48.3501200931678,58.5,1,1
"2060","yohF","b2137",38.8814135055221,50,1,1
"2061",NA,"b2139",1.10292522730676,27,1,NA
"2062","dusC","b2140",4.74978430154145,5,1,1
"2063","yohJ","b2141",3.19375558935619,4,1,1
"2064","yohK","b2142",12.7063625738809,15,1,1
"2065","cdd","b2143",26.8470735815522,26.5,1,1
"2066","sanA","b2144",17.9685929117911,20.5,1,1
"2067","yeiS","b2145",40.5570367178405,41,1,1
"2068","preT","b2146",2.50963361812818,14,1,1
"2069","preA","b2147",2.17388401481034,4,1,1
"2070","mglC","b2148",1.62382152664543,2.5,1,1
"2071","mglA","b2149",1.67118979985919,3.5,1,1
"2072","mglB","b2150",7.35678184934782,7,1,1
"2073","galS","b2151",2.14278675373508,3,1,1
"2074","yeiB","b2152",17.8868947468054,17.5,1,1
"2075","folE","b2153",924.327090928773,879.5,1,1
"2076","yeiG","b2154",122.054489751691,119,1,1
"2077","cirA","b2155",278.293766063453,350.5,1,1
"2078","lysP","b2156",57.2164657062273,117.5,1,1
"2079","yeiE","b2157",20.5199965108234,35,1,1
"2080","yeiH","b2158",4.3319762445594,20,1,1
"2081","nfo","b2159",364.931280455485,353,1,1
"2082","yeiI","b2160",9.07533992242077,12.5,1,1
"2083","nupX","b2161",0.781576508027004,21,1,1
"2084","rihB","b2162",0.183820871217794,4.5,1,1
"2085","yeiL","b2163",3.17333104810977,3.5,1,1
"2086","psuT","b2164",2.10193767124223,2,1,1
"2087","psuG","b2165",0.525484417810559,0.5,1,1
"2088","psuK","b2166",0.0473682732137578,1,1,1
"2089","fruA","b2167",15.7645325343168,15,1,1
"2090","fruK","b2168",54.0910439643924,62.5,1,1
"2091","fruB","b2169",23.9739433015122,44.5,1,1
"2092","setB","b2170",5.58198867814267,22.5,1,1
"2093","yeiP","b2171",23.7652194845095,25,1,1
"2094","yeiQ","b2172",4.46440084516014,10,1,1
"2095","yeiR","b2173",23.932742378925,29.5,1,1
"2096","lpxT","b2174",10.0201771101847,10.5,1,1
"2097","mepS","b2175",10.5936257570406,12.5,1,1
"2098","rtn","b2176",13.1282436203455,33.5,1,1
"2099","yejA","b2177",30.0746444895043,42,1,1
"2100","yejB","b2178",12.3108115633535,17,1,1
"2101","yejE","b2179",3.41343200953902,8.5,1,1
"2102","yejF","b2180",30.1204866168608,32.5,1,1
"2103","yejG","b2181",24.2196514924995,24,1,1
"2104","bcr","b2182",31.9007878437354,43,1,1
"2105","rsuA","b2183",73.6388709032989,72.5,1,1
"2106","yejH","b2184",22.061478723125,43.5,1,1
"2107","rplY","b2185",95.6790131240145,92,1,1
"2108","yejK","b2186",98.9568595046332,97.5,1,1
"2109","yejL","b2187",156.655630131286,150.5,1,1
"2110","yejM","b2188",26.9281042877076,80,1,1
"2111","proL","b2189",0,0,NA,1
"2112",NA,"b2190",1.63396329971372,40,1,NA
"2113","insH1","b2192",98.791070548385,94,1,1
"2114","narP","b2193",39.4521804182847,38.5,1,1
"2115","ccmH","b2194",3.69038198193526,4,1,1
"2116","dsbE","b2195",3.82136271339886,9,1,1
"2117","ccmF","b2196",1.4062308847243,8.5,1,1
"2118","ccmE","b2197",4.22755947909135,4.5,1,1
"2119","ccmD","b2198",3.67839092467391,3.5,1,1
"2120","ccmC","b2199",3.22395891668399,4.5,1,1
"2121","ccmB","b2200",0.585439704117316,3,1,1
"2122","ccmA","b2201",14.761527927741,15.5,1,1
"2123","napC","b2202",10.550537438704,11,1,1
"2124","napB","b2203",1.58844431069303,2,1,1
"2125","napH","b2204",1.78069866589589,6.5,1,1
